_id,ano,volume,numero,titulo,autores,Citações
68a8dc947cfabf0d544db0b8,2018,17,4,Spectral Efficiency Analysis in Massive MIMO using FBMC-OQAM Modulation,"['Jose, Felipe Kurpiel', 'Lolis, Luis Henrique', 'Mafra, Samuel Baraldi', 'Ribeiro, Eduardo Parente']",18
68a8dc967cfabf0d544db0b9,2018,17,4,Study of the influence of Carbonyl iron particulate size as an electromagnetic radiation absorbing material in 12.4 to 18 GHz (Ku) Band,"['Oliveira, Ana Paula S.', 'Rodrigues, Aline C.', 'Quirino, Sandro F.', 'Vergara, Diego Edissón F.', 'Pinto, Simone S.', 'Rezende, Mirabel C.', 'Baldan, Mauricio R.']",10
68a8dc987cfabf0d544db0ba,2018,17,4,Material Characterization and Propagation Analysis of mm-Waves Indoor Networks,"['Fagiani, Anderson', 'Vogel, Martin', 'Sodré Junior, Arismar Cerqueira']",3
68a8dc9a7cfabf0d544db0bb,2018,17,4,Manufacture of Tapered Fibers and FBG Writing,"['Moura, Camila C.', 'Oliveira, Valmir de', 'Biazoli, Claudecir R.', 'Cordeiro, Cristiano M. B.', 'Kalinowski, Hypolito']",3
68a8dc9c7cfabf0d544db0bc,2018,17,4,Computational Model and Parameter Extraction of High Speed Semiconductor Optical Amplifier Space Switches,"['Sutili, Tiago', 'Rocha, Peterson', 'Barrientos, Ernesto M. M.', 'Bordonalli, Aldario C.', 'Gallep, Cristiano M.', 'Conforti, Evandro']",5
68a8ddd1c2c33a27c9fbe467,2017,16,1,Indoor Characterization of Power Delay Profile Using Equivalent Antenna Representation in Uniform FDTD Lattices,"['Martins, Bruno W.', 'Oliveira, Rodrigo M. S. de', 'Dmitriev, Victor', 'Barros, Fabrício J. B.', 'rodrigues, nilton rodolfo n. m.']",3
68a8ddd7c2c33a27c9fbe468,2017,16,1,Rigorous Analysis of a Compact Triangular Antenna Array Using the Spectral Domain Method,"['Aissaoui, Chafika', 'Benghalia, Abdelmadjid', 'Messaoudene, Idris']",4
68a8ddd9c2c33a27c9fbe469,2017,16,1,A Compact UWB Bandpass Filter using Hybrid Fractal Shaped DGS,"['Shahu, Babu Lal', 'Chattoraj, Neela', 'Pal, Srikanta', 'Upadhyay, Dileep Kumar']",10
68a8dddac2c33a27c9fbe46a,2017,16,1,Ku-band Transition with not Metalized Air-Vias between Microstrip Line and Substrate Integrated Waveguide,"['Grine, Farouk', 'Benhabiles, Mohamed Taoufik', 'Riabi, Mohamed Lahdi']",8
68a8dddcc2c33a27c9fbe46b,2017,16,1,A low-profile and ultra-wideband printed antenna with a 176% bandwidth,"['Santos, Renan A. dos', 'Sodré Junior, Arismar Cerqueira']",10
68a8dddec2c33a27c9fbe46c,2017,16,1,Non-invasive monitoring system of synchronous generator using external field,"['Santos, H. F. dos', 'Rigoni, Mauricio', 'Elias, R. de A.', 'Feler, L. A.', 'Wengerkievicz, Carlos A. C.', 'Batistela, Nelson J.', 'Sadowski, Nelson', 'Kuo-Peng, Patrick', 'Bastos, João Pedro A.', 'Freitas, L. M. de']",16
68a8dde1c2c33a27c9fbe46d,2017,16,1,Estimation of Three-Phase Induction Motor Equivalent Circuit Parameters from Manufacturer Catalog Data,"['Wengerkievicz, Carlos A. C.', 'Elias, Ricardo de A.', 'Batistela, Nelson J.', 'Sadowski, Nelson', 'Kuo-Peng, Patrick', 'Lima, Sandro C.', 'Silva, Pedro A. da', 'Beltrame, Anderson Y.']",58
68a8dde3c2c33a27c9fbe46e,2017,16,1,Magnetic Gearing Electromagnetic Concepts,"['Neves, Carlos G. C.', 'Flores Filho, Aly Ferreira']",9
68a8dde5c2c33a27c9fbe46f,2017,16,1,Computational Modeling of Geoelectrical Soundings using PML-FDTD,"['Ribeiro, Luísa F.', 'novo, marcela silva']",0
68a8dde8c2c33a27c9fbe470,2017,16,1,Development of an Analytical Method to Predict the Behaviour of the Magnetic Field in PM Linear Motors with Halbach Array,"['Silveira, Marilia A. da', 'Marques, Leandro D.', 'Flores, Aly F.', 'Treviso, Felipe']",3
68a8ddeac2c33a27c9fbe471,2017,16,1,Impact Analysis of PM magnetization level on motor performance: simulations and experimental results,"['Staudt, Tiago', 'Akinaga, Thiago', 'Lopes, Leonardo Ulian', 'Maccari, Fernando', 'Wendhausen, Paulo A. P.']",2
68a8ddecc2c33a27c9fbe472,2017,16,1,An Improved Method for Acquisition of the Parameters of Jiles-Atherton Hysteresis Scalar Model Using Integral Calculus,"['Mendes, Filomena Barbosa R.', 'Leite, Jean V.', 'Batistela, Nelson J.', 'Sadowski, Nelson', 'Suárez, Fredy M. S.']",10
68a8ddeec2c33a27c9fbe473,2017,16,1,Design of a Blade Antenna Embedded in Low-Cost Dielectric Substrate,"['Silva, Waleska F.', 'Bianchi, Ildefonso', 'Santos, Tiago P.']",2
68a8ddf1c2c33a27c9fbe474,2017,16,1,EDFA Design and Analysis for WDM Optical Systems Based on Modal Multiplexing,"['Herbster, Adolfo Fernandes', 'Romero, Murilo Araújo']",16
68a8ddf2c2c33a27c9fbe475,2017,16,1,Optically controlled reconfigurable antenna for 5G future broadband cellular communication networks,"['Costa, I. F. da', 'Spadoti, Danilo H.', 'Sodré Junior, Arismar Cerqueira', 'Silva, L. G. da', 'Rodriguez, Sebastian', 'Puerta, Rafael', 'Olmos, Juan J. V.', 'Monroy, Tafur']",19
68a8ddf5c2c33a27c9fbe476,2017,16,1,Electromagnetic Characterization of Aircraft Composite Materials and its Effects on the Antenna Performance,"['Silva, L. G. da', 'Baratta, Igor A.', 'Assis, R. R. de', 'Bellei, Leandro N.', 'Andrade, C. B. de', 'Campici, P. P. F.', 'Nunes, Sidney O.', 'Paiva, Marcelo C.', 'Sodré Junior, Arismar Cerqueira']",6
68a8ddf7c2c33a27c9fbe477,2017,16,1,An Analytical Solution for Fiber Optic Links with Photonic-Assisted Millimeter Wave Upconversion Due to MZM Nonlinearities,"['Souza, Romildo Henrique de', 'Coutinho, Olympio Lucchini', 'Oliveira, José Edimar Barbosa', 'Ferreira, Antônio Alves', 'Ribeiro, José Antônio Justino']",19
68a8ddfac2c33a27c9fbe478,2017,16,1,Analysis of Parameters for a Distributed Temperature Sensing based on Raman Scattering,"['Silva, Luís Cicero Bezerra da', 'Pontes, Maria José', 'segatto, marcelo eduardo vieira']",0
68a8ddfcc2c33a27c9fbe479,2017,16,1,Polarization Diversity on ESM Systems,"['Mello, Rafael Gonçalves Licursi de', 'Junqueira, Cynthia']",9
68a8ddfec2c33a27c9fbe47a,2017,16,1,Pseudo-Analytical Modeling of Tilted-Coil Antennas in Anisotropic Geophysical Formations,"['Rosa, Guilherme S.', 'Bergmann, José R.', 'Teixeira, Fernando L.']",5
68a8de01c2c33a27c9fbe47b,2017,16,1,Non-resonant Permittivity Measurement Methods,"['Severo, Sergio L. S.', 'Salles, Álvaro A. A. de', 'Nervis, Bruno', 'Zanini, Braian K.']",39
68a8de03c2c33a27c9fbe47c,2017,16,1,Parametric Study of Printed Monopole Antenna Bioinspired on the Inga Marginata Leaves for UWB Applications,"['Cruz, Josiel do Nascimento', 'Freire, Raimundo Carlos Silvério', 'Serres, Alexandre Jean René', 'Moura, Leidiane Carolina Martins de', 'Costa, Andrécia Pereira da', 'Silva, Paulo Henrique da F.']",29
68a8df2776284aacb7607fbe,2017,16,2,A JL-SDR-IMPATT Device with Improved Efficiency,"['Bandyopadhyay, Dipan', 'Sarkar, Subir Kumar']",1
68a8df2876284aacb7607fbf,2017,16,2,Design of a Compact UWB Bandpass Filter using Via-Less CRLH TL,"['Upadhyay, Dileep Kumar', 'Kumar, Uday', 'Mishra, Gajendra Kant', 'shahu, babu lal']",7
68a8df2a76284aacb7607fc0,2017,16,2,Circuit models of Lossy Coaxial Shielded cables to Analyze Radiated and Conducted Susceptibilities with unmatched line loads,"['SAIH, Mohamed', 'ROUIJAA, Hicham', 'Ghammaz, Abdelilah']",3
68a8df2c76284aacb7607fc1,2017,16,2,Broadband Equal Power Divider,"['Packiaraj, D.', 'Ramesh, Mantri', 'Kalghatgi, Ajit T.']",5
68a8df2e76284aacb7607fc2,2017,16,2,Optimization of Frequency Selective Surfaces with Crossed Dipoles Using the Taguchi's Method,"['santos, eliel p. dos', 'Filgueira, Jannayna D. B.', 'Campos, Antonio Luiz Pereira de Siqueira', 'Gomes Neto, Alfredo', 'Maniçoba, Robson Hebraico C.']",13
68a8df3076284aacb7607fc3,2017,16,2,Influence of temperature on the refractive index sensitivities of fiber Bragg gratings refractometers,"['fernandes, diego cassio garcia', 'Winter, Rosangela', 'silva, jean carlos cardozo da', 'kamikawachi, ricardo canute', 'Macedo, Andreia G.']",10
68a8df3176284aacb7607fc4,2017,16,2,Substrate Integrated Waveguide (SIW) Bandpass Filter with Novel Microstrip-CPW-SIW Input Coupling,"['Nwajana, Augustine O.', 'Dainkeh, Amadu', 'Yeo, Kenneth S. K.']",43
68a8df3376284aacb7607fc5,2017,16,2,Experimental and numerical investigation of the microwave dielectric properties of the Minas GeraisTiO3 ceramic matrix added with CaCu3Ti4O12,"['Oliveira, P.W.S.', 'Pires, G.F.M.', 'Sales, A.J.M.', 'Rodrigues, H.O.', 'Sombra, A.S.B.']",20
68a8df3576284aacb7607fc6,2017,16,2,A CPW-Fed Structure Shaped Substrate Wideband Microstrip Antenna for Wireless Applications,"['Sharma, Amar', 'Khanna, Puneet', 'Kumar, Arun', 'Shinghal, Kshitij']",20
68a8df3776284aacb7607fc7,2017,16,2,The force magnitude of a human bite measured at the molar intercuspidation using fiber Bragg gratings,"['Abe, Ilda', 'Milczewski, Maura S.', 'souza, mauren a. de', 'kalinowski, hypolito jose', 'Machuca, Oscar F.', 'Marin, Gabriela C.', 'Camargo, Elisa S.']",28
68a8df3976284aacb7607fc8,2017,16,2,Analysis of Thermo-Mechanical Stress in Fiber Bragg Grating Used for Hydro-Generator Rotor Temperature Monitoring,"['Leite, R.C.', 'Dmitriev, Victor', 'Hudon, Caroline', 'Gingras, Stephane', 'Guddemi, Calogero', 'Piccard, Jean', 'Mydlarsky, Lauren']",13
68a8df3b76284aacb7607fc9,2017,16,2,Design of Microstrip Antenna Array with Suppressed Back Lobe,"['Silveira, Eduardo S.', 'Nascimento, Daniel C.', 'Tinoco-S., Alexis F.', 'Pina, Marcus V. P.']",12
68a8df3d76284aacb7607fca,2017,16,2,Experimental Evaluation of the Mobile Radio Channel Capacity in the 2.48 GHz Band,"['Villanueva, Uwe R.', 'Siqueira, Gláucio L.', 'matos, leni j. de', 'castellanos, pedro gonzalez', 'silva, leonardo henrique gonsioroski furtado da']",2
68a8df3e76284aacb7607fcb,2017,16,2,Spectrum Continuity and Contiguity based Dedicated Protection for Flexible Optical Networks,"['Xavier, André V. S.', 'Almeida, Raul C.', 'Martins-Filho, Joaquim F.', 'Chaves, Daniel A. R.', 'Bastos-Filho, Carmelo J. A.']",7
68a8df4076284aacb7607fcc,2017,16,2,Investigation of Dosimetry in Four Human Head Models for Planar Monopole Antenna with a Coupling Feed for LTE/WWAN/WLAN Internal Mobile Phone,"['Belrhiti, Lakbir', 'Riouch, Fatima', 'Tribak, Abdelwahed', 'Terhzaz, Jaouad', 'Sanchez, Angel Mediavilla']",19
68a8df4276284aacb7607fcd,2017,16,2,A Compact Ultrathin Ultra-wideband Metamaterial Microwave Absorber,"['Sood, Deepak', 'Tripathi, Chandra C.']",49
68a8df4476284aacb7607fce,2017,16,2,ANALYTICAL METHOD FOR DESIGNING FSS-BACKED REFLECTARRAY ANTENNA USING TRANSMISSION LINE APPROACH,"['Derafshi, Iman', 'Komjani, Nader', 'Ghasemi-Mizuji, Ensieh']",6
68a8df4676284aacb7607fcf,2017,16,2,Compact MIMO Antenna for Multiband Mobile Applications,"['Agrawal, Tanvi', 'Srivastava, Shweta']",34
68a8df4876284aacb7607fd0,2017,16,2,A Novel Simple Convoluted Geometry to Design Frequency Selective Surfaces for Applications at ISM and UNII Bands,"['Barros, Vitor Fernandes', 'Silva Segundo, Francisco Carlos G. da', 'Campos, Antonio Luiz Pereira de Siqueira', 'Silva, Sandro Gonçalves da', 'Gomes Neto, Alfredo']",10
68a8df4a76284aacb7607fd1,2017,16,2,"A Compact Dual-Band CPW-Fed Planar Monopole Antenna for 2.62–2.73 GHz Frequency Band, WiMAX and WLAN Applications","['Manouare, Ahmed Zakaria', 'Ibnyaich, Saida', 'Idrissi, Abdelaziz EL', 'Ghammaz, Abdelilah', 'Touhami, Naima Amar']",13
68a8df4c76284aacb7607fd2,2017,16,2,"Analysis of Linear Antenna Array for minimum Side Lobe Level, Half Power Beamwidth, and Nulls control using PSO","['Rahman, Saeed Ur', 'CAO, Qunsheng', 'Ahmed, Muhammad Mansoor', 'Khalil, Hisham']",57
68a8df4e76284aacb7607fd3,2017,16,2,A Compact UWB Monopole Antenna with Rejected WLAN Band using Split-Ring Resonator and Assessed by Analytic Hierarchy Process Method,"['Ebadzadeh, Seyedeh Roghaye', 'Zehforoosh, Yashar', 'Mohammadifar, Maryam', 'Zavvari, Mahdi', 'Mohammady, Pejman']",11
68a8df9ba0daed86e8f01eec,2017,16,3,Quantum Particle Swarm Optimization for Synthesis of Non-uniformly Spaced Linear Arrays with Broadband Frequency Invariant Pattern,"['Patidar, Hemant', 'Mahanti, Gautam Kumar', 'Muralidharan, Ramalingam']",16
68a8df9da0daed86e8f01eed,2017,16,3,A Low Complexity Iterative SLM-OFDM for SHF band applications,"['Kulkarni, Sukanya. A.', 'Mishra, B.K.']",0
68a8df9fa0daed86e8f01eee,2017,16,3,A System Based on Artificial Neural Networks for Automatic Classification of Hydro-generator Stator Windings Partial Discharges,"['Oliveira, Rodrigo M. S. de', 'Araújo, Ramon C. F.', 'Barros, Fabrício J. B.', 'Segundo, Adriano Paranhos', 'Zampolo, Ronaldo F.', 'Fonseca, Wellington', 'Dmitriev, Victor', 'Brasil, Fernando S.']",69
68a8dfa1a0daed86e8f01eef,2017,16,3,Dual U-Slot Loaded Patch Antenna with a Modified L-Probe Feeding,"['Tiwari, Rakesh N.', 'Singh, Prabhakar', 'Kanaujia, Binod Kumar']",10
68a8dfa4a0daed86e8f01ef0,2017,16,3,A Numerical Mode-Matching Method Based on Multiple-Knot Cubic B-Splines Applied to the Analysis of Well-Logging Tools,"['Canabarro, Maiquel S.', 'Bergmann, José R.', 'Teixeira, Fernando L.']",4
68a8dfa6a0daed86e8f01ef1,2017,16,3,A Compact Wideband Patch Antenna Loaded by Interdigital Capacitor with Equivalent Circuit Model,"['Simruni, Mojtaba', 'Jam, Shahrokh']",1
68a8dfa7a0daed86e8f01ef2,2017,16,3,Design of coaxial aircell fixture for the measurement of electromagnetic properties,"['Raju, V. Seetha Rama']",9
68a8dfa9a0daed86e8f01ef3,2017,16,3,Heuristics for the optimized deployment of small cells in next-generation networks,"['Araujo, Welton V.', 'Oliveira, Edvar da L.', 'Souza, Daniel da S.', 'cardoso, diego lisboa']",1
68a8dfaba0daed86e8f01ef4,2017,16,3,A Hybrid Path Loss Prediction Model based on Artificial Neural Networks using Empirical Models for LTE And LTE-A at 800 MHz and 2600 MHz,"['Cavalcanti, Bruno J.', 'Cavalcante, Gustavo A.', 'Mendonça, Laércio M. de', 'Cantanhede, Gabriel M.', 'Oliveira, Marcelo M.M. de', 'D’Assunção, Adaildo Gomes']",51
68a8dfada0daed86e8f01ef5,2017,16,3,ANALYTICAL COMPARISON OF THE PERFORMANCE OF ADAPTIVE MODULATION AND CODING IN WIRELESS NETWORK UNDER RAYLEIGH FADING,"['Bandiri, Sabi Y.M.', 'Braga, Rafael M.S.', 'Spadoti, Danilo H.']",3
68a8dfafa0daed86e8f01ef6,2017,16,3,SmartCoM: Smart Consumption Management Architecture for Providing a User-Friendly Smart Home based on Metering and Computational Intelligence,"['Oliveira, Edvar da L.', 'Alfaia, Rodrigo D.', 'Souto, Anderson V. F.', 'Silva, Marcelino S. da', 'Francês, Carlos Renato L.', 'vijaykumar, nadamudi']",17
68a8dfb1a0daed86e8f01ef7,2017,16,3,High-Resolution Imaging Utilizing Space-Frequency DORT Combining the Extrapolated Virtual Array,"['Du, Qiang', 'Song, Yaoliang', 'Mu, Tong', 'Ahmad, Zeeshan']",1
68a8dfb3a0daed86e8f01ef8,2017,16,3,"Designing Four Notched Bands Microstrip Antenna for UWB Applications, Assessed by Analytic Hierarchy Process Method","['Zehforoosh, Yashar', 'Mohammadifar, Maryam', 'Mohammadifar, Amir houshang', 'Ebadzadeh, Seyedeh Roghaye']",20
68a8dfb5a0daed86e8f01ef9,2017,16,3,A Balanced-to-Single-Ended Wilkinson Power Divider,"['Yang, Zhen', 'Liu, Weiguo', 'Miao, Chen', 'Yuan, Xin-an', 'Wu, Wen']",3
68a8dfbca0daed86e8f01efa,2017,16,3,"New methodology for modeling, design and implementation of RF power amplifiers","['Rafael-Valdivia, Guillermo', 'Ballesteros, Omar Castellanos']",1
68a8dfbea0daed86e8f01efb,2017,16,3,Dynamic Digital Holography for recording and reconstruction of 3D images using optoelectronic devices,"['Yepes, Indira S. V.', 'Gesualdi, Marcos R. R.']",15
68a8dfc0a0daed86e8f01efc,2017,16,3,Time Reversal Imaging Based on the Space-Frequency ESPRIT,"['Mu, Tong', 'Song, Yaoliang']",1
68a8dfc2a0daed86e8f01efd,2017,16,3,A simple strategy to design broadband low power consumption distributed Raman amplifier,"['Santos, Renan S.', 'Martinez, Maria Aparecida G.', 'Giraldi, Maria Thereza M. R.']",0
68a8dfc4a0daed86e8f01efe,2017,16,3,Measurements of Medium Wave HD Radio Reception in a Dense Urban Region,"['Almeida, Marta P. C.', 'Mello, L. da Silva', 'Braz, J.A.C.', 'David, R.P.', 'Castellanos, Pedro V.G.', 'Lima, F.F.']",3
68a8dfc6a0daed86e8f01eff,2017,16,3,Design of Ground Penetrating Radar Antenna for Detecting Soil Contamination at L-band Frequencies,"['Abdelgwad, Ahmad H.', 'Said, Tarek M.']",19
68a8dfc8a0daed86e8f01f00,2017,16,3,Design of Biodegradable Quadruple-shaped DRA for WLAN/Wi-Max applications,"['Kumar, Pramod', 'Dwari, Santanu', 'Utkarsh,', 'Kumar, Jitendra']",16
68a8e0f697367156892d5f91,2017,16,4,Magnetic topology with axial flux concentration: a technique to improve permanent-magnet motor performance,"['Paiva, Raul D.', 'Silva, Viviane Cristine', 'Nabeta, Silvio Ikuyo', 'Chabu, Ivan E.']",11
68a8e0f897367156892d5f92,2017,16,4,Design of Waveguide Structures Using Improved Neural Networks,"['Erredir, Chahrazad', 'Riabi, Mohamed Lahdi', 'Ammari, Halima', 'Bouarroudj, Emir']",3
68a8e0fa97367156892d5f93,2017,16,4,Energy Efficient Rate Adaptation Algorithm for FiWi Access Network,"['Upadhyay, Raksha', 'Tiwari, Arpita', 'Bhatt, Uma Rathore']",2
68a8e0fb97367156892d5f94,2017,16,4,Optimized Limited Size Printed Bowtie Antenna for UHF RFID Readers,"['Andrade-Fonseca, Leandro', 'Lisboa, Adriano C.', 'Adriano, Ricardo', 'Silva, Elson J.']",4
68a8e0fd97367156892d5f95,2017,16,4,Multiband FSS with Fractal Characteristic Based on Jerusalem Cross Geometry,"['Silva Filho, Hawson V. H.', 'Silva, Crislane P. N.', 'Oliveira, Marta R. T.', 'Oliveira, E. M. F. de', 'melo, marcos t. de', 'Sousa, T. R. de', 'Gomes Neto, Alfredo']",21
68a8e10097367156892d5f96,2017,16,4,A Direct Approach for Coupling Matrix Synthesis for Coupled Resonator Diplexers,"['Tubail, Deeb', 'Skaik, Talal']",2
68a8e10197367156892d5f97,2017,16,4,Microwave Measurements of Dielectric Properties of Corn Vegetation at C-Band and Comparison with Debye- Cole Dual Dispersion Model,"['Itolikar, Ashish B.', 'Kurtadikar, M.L.']",10
68a8e10397367156892d5f98,2017,16,4,A Novel Design of an H-shaped Microstrip Diplexer,"['Chinig, Abdessamed', 'Bennis, Hamid']",8
68a8e10697367156892d5f99,2017,16,4,Improved PLL-based MUSIC Algorithm for Single Receiver DF Systems,"['Duarte, Aline G. T.', 'Apolinário, José A.', 'Santos, José C. A.']",1
68a8e10897367156892d5f9a,2017,16,4,Shielding Effectiveness Measurements of Coaxial Cable and Connectors Using Compact Open Area Test Site,"['santos, kenedy marconi g.', 'Novo, Marcela Silva', 'Fontgalland, Glauco', 'Perotoni, Marcelo Bender', 'Andrade, Caio Luminatti']",8
68a8e10997367156892d5f9b,2017,16,4,A Small Quad-Band Monopole Antenna with Folded Strip Lines for WiMAX/WLAN and ITU Applications,"['Zehforoosh, Yashar', 'Rezvani, Mohammad']",13
68a8e18e3648e6df11bfa537,2016,15,1,Estimation Uncertainties in the Optical Signal-to-Noise Ratio Network Optimization,"['Durand, Fábio R.', 'Lopes, Guilhereme M.', 'Spagolla, Amanda', 'Abrão, Taufik']",1
68a8e18f3648e6df11bfa538,2016,15,1,Spectral Vacancies Prediction Method for Cognitive Radio Applications,"['Canavitsas, Ângelo A. C.', 'Silva Mello, Luiz A. R. da', 'Grivet, Marco']",5
68a8e1913648e6df11bfa539,2016,15,1,Reliable Energy-Efficient Multilayer Mechanism with Realistic Battery Model and QoE Support in Wireless MANETs,"['Carvalho, Tássio Costa de', 'Ferreira Júnior, José Jailton', 'Francês, Renato L.']",4
68a8e1933648e6df11bfa53a,2016,15,1,A Multilayer Approach for Optical Network Planning,"['Coutinho, Bruno C.', 'lima, fabio de o.', 'Lima Jr, Ivan T.', 'Garcia, Anilton Salles', 'segatto, marcelo e. v.']",5
68a8e1dd884bbdaa3a881b5b,2016,15,2,Design of a Microstrip Diplexer and Triplexer Using Open Loop Resonators,"['Chinig, Abdessamed', 'Errkik, Ahmed', 'Abdellaoui, L .El', 'Tajmouati, Abdelaziz', 'Zbitou, Jamal', 'Latrach, Mohamed']",45
68a8e1df884bbdaa3a881b5c,2016,15,2,The Smart Grid Concept in Oil & Gas Industries by a Field Trial of Data Communication in MV Power Lines,"['Castor, Leonardo R. M.', 'Natale, Ricardo', 'Favero, João P.', 'Silva, Jair A. L.', 'segatto, marcelo e. v.']",8
68a8e1e1884bbdaa3a881b5d,2016,15,2,Design of high gain and wide band EBG resonator antenna with dual layers of same dielectric superstrate at X-bands,"['Rahim, Tariq', 'Xu, Jiadong']",13
68a8e1e3884bbdaa3a881b5e,2016,15,2,Signal Processing Technique for Time Domain Measurement of S-Parameters,"['Nobre, Isabela M.', 'Nicolini, Julio L.', 'Garcia, Joaquim D.', 'mosso, marbey manhaes']",4
68a8e1e5884bbdaa3a881b5f,2016,15,2,Measured Dielectric Permittivity of Contaminated Sandy Soil at Microwave Frequency,"['Abdelgwad, Ahmad H.', 'Said, Tarek M.']",22
68a8e1e7884bbdaa3a881b60,2016,15,2,Statistical Evaluation of Measured Rain Attenuation in Tropical Climate and Comparison with Prediction Models,"['Yusuf, Abdulrahman A.', 'Falade, Ayotunde', 'Olufeagba, Benjamin J.', 'Mohammed, Olatunj O.', 'Rahman, Tharek A.']",26
68a8e1e8884bbdaa3a881b61,2016,15,2,Propagation Characteristics of Optical Long Period Fiber Gratings using Graphical Solution Methods,"['Delgado, Felipe S.', 'Jucá, Marco A.', 'Coelho, Thiago V. N.', 'dos Santos, Alexandre B', 'barbero, andres pablo lopez', 'Silva, Vinicius Nunes Henrique']",8
68a8e1ea884bbdaa3a881b62,2016,15,2,Extracting Metamaterial Properties of Negative-Index and Plasmonic scatterers from the Mie Coefficients,"['Ambrosio, Leonardo A.']",1
68a8e2428c7f967cf374c3fb,2016,15,3,Miniaturized Triple Wideband CPW-Fed Patch Antenna With a Defected Ground Structure for WLAN/WiMAX Applications,"['Manouare, Ahmed Zakaria', 'Ibnyaich, Saida', 'Idrissi, Abdelaziz EL', 'Ghammaz, Abdelilah']",21
68a8e2448c7f967cf374c3fc,2016,15,3,Spectral Method for Localization of Multiple Partial Discharges in Dielectric Insulation of Hydro-Generator Coils: Simulation and Experimental Results,"['Oliveira, Rodrigo M. S. de', 'Modesto, Jonathas F. M.', 'Dmitriev, Victor', 'Brasil, Fernando S.', 'Vilhena, Paulo R. M. de']",11
68a8e2468c7f967cf374c3fd,2016,15,3,A flat-gain LNA based on LTCC technology at UHF (300-500 MHz),"['Heymann, Rafael R.', 'Pantoja, Juan P.', 'Roger, Leonardo L. Bravo', 'Oliveira, Luciano Prado de', 'Reis, Edson C dos', 'Moreira Neto, João R.', 'Hernández-Figueroa, Hugo E.']",2
68a8e2478c7f967cf374c3fe,2016,15,3,A correction method for the analytical model in Raman amplifiers systems based on energy conservation assumption,"['Coelho, Thiago V. N.', 'dos Santos, A. Bessa', 'Jucá, Marco A.', 'C. Jr, Luiz C.', 'Pontes, Maria José', 'L.Barbero, Andres P.']",1
68a8e2498c7f967cf374c3ff,2016,15,3,A New Triple Band Microstrip Fractal Antenna for C-band and S-band Applications,"['Barreto, Edwin L.', 'Mendonça, Laércio M.']",24
68a8e24b8c7f967cf374c400,2016,15,3,Dual-band X/Ku Reflectarray Antenna Using a Novel FSS-Backed Unit-Cell with Quasi-Spiral Phase Delay Line,"['Derafshi, Iman', 'Komjani, Nader', 'Ghasemi-Mizuji, Ensieh', 'Mohammadirad, Mohammad']",16
68a8e24d8c7f967cf374c401,2016,15,3,Effect of Complementary Split Ring Resonator Structure on PIFA Antenna,"['Sghaier, Nizar', 'Latrach, Lassaad', 'Gharsallah, Ali']",4
68a8e24f8c7f967cf374c402,2016,15,3,New Design Procedure to Determine the Taper Transition for Impedance Matching Between Microstrip Line and SIW Component,"['Caleffo, Ricardo Caranicola']",0
68a8e2518c7f967cf374c403,2016,15,3,Adaptive Wideband Beamforming Based on Digital Delay Filter,"['Ahmad, Zeeshan', 'Yaoliang, Song', 'Du, Qiang']",13
68a8e2ab47dbd1f4c33db241,2016,15,4,Modeling an Optical Network Operating with Hybrid-Switching Paradigms,"['Bonani, Luiz Henrique']",11
68a8e2ae47dbd1f4c33db242,2016,15,4,The study of the ground plane effect on a Multiband PIFA Antenna by using Genetic Algorithm and Particle Swarm Optimization,"['Wakrim, Laila', 'Ibnyaich, Saida', 'Hassani, Mohammad M.']",25
68a8e2af47dbd1f4c33db243,2016,15,4,Compact Microstrip Low-pass Filter with Wide Stop-band Using P-Shaped Resonator,"['Hayati, Mohsen', 'Validi, Masoom', 'Shama, Farzin', 'Ekhteraei, Milad']",0
68a8e2b147dbd1f4c33db244,2016,15,4,Boolean Operators to Improve Multi-Objective Evolutionary Algorithms for Designing Optical Networks,"['Lima, Nadja J. da S.', 'Bastos-Filho, Carmelo J. A.', 'Araújo, Danilo R. B.']",3
68a8e2b347dbd1f4c33db245,2016,15,4,Thermal Monitoring of Photovoltaic module using Optical Fiber Sensors,"['Santolin, Edson Antonio', 'Lourenço Junior, Ivo de', 'Corte, Vinícius Dalla', 'Silva, Jean Carlos Cardozo da', 'Oliveira, Valmir de']",7
68a8e2b547dbd1f4c33db246,2016,15,4,Link Optimization and Performance Analysis of a 40 Gbps DQPSK Modulated Ultra DWDM System with 32 Orthogonally Polarized channels,"['Sharan, Lucky', 'Agrawal, Vaibhav Madangopal', 'Chaubey, Vinod Kumar']",18
68a8e2b647dbd1f4c33db247,2016,15,4,Design and Modal Analysis of Photonic Crystal Fiber for Dispersion Compensation over Broadband Range,"['Waghmare, Madhavi', 'Reddy, K. T. V.']",12
68a8e2b847dbd1f4c33db248,2016,15,4,Experimental Study of Transmission and Reflection Characteristics of a Gradient Array of Metamaterial Split-Ring Resonators,"['Castro, Pedro J.', 'Barroso, Joaquim J.', 'Leite Neto, Joaquim P.', 'Tomaz, Arnobio', 'Hasar, Ugur C.']",13
68a8e2ba47dbd1f4c33db249,2016,15,4,A New Simplified Approach for Design of Dual-Band Wilkinson Power Divider with Two and Three Transmission Line Sections Using Only Even-Mode Analysis,"['Khan, Zafar Bedar', 'Huiling, Zhao', 'Yimin, Zhang']",4
